latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
34.059753,-118.2375,91.0,0,GMT,GMT

time,temperature_2m (°C),precipitation (mm),dew_point_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h),wind_direction_10m (°)
2020-01-19T15:00,7.1,0.00,-1.2,56,3.8,17
2020-01-19T16:00,9.4,0.00,3.2,65,5.6,63
2020-01-19T17:00,12.6,0.00,1.7,47,3.3,193
2020-01-19T18:00,14.7,0.00,1.7,41,2.3,129
2020-01-19T19:00,16.9,0.00,1.9,36,0.8,27
2020-01-19T20:00,19.3,0.00,1.1,30,3.3,347
2020-01-19T21:00,20.7,0.00,-0.5,24,5.9,281
2020-01-19T22:00,20.4,0.00,-0.6,24,0.4,270
2020-01-19T23:00,20.1,0.00,2.0,30,5.8,240
2020-01-20T00:00,18.4,0.00,7.9,51,7.0,235
2020-01-20T01:00,16.2,0.00,10.3,68,5.2,196
2020-01-20T02:00,14.8,0.00,10.9,77,7.2,117
2020-01-20T03:00,16.2,0.00,8.6,61,6.1,140
2020-01-20T04:00,16.2,0.00,8.1,58,0.4,360
2020-01-20T05:00,16.2,0.00,7.4,56,1.5,225
2020-01-20T06:00,12.5,0.00,8.4,76,5.7,145
2020-01-20T07:00,11.8,0.00,8.1,78,7.3,99
2020-01-20T08:00,12.7,0.00,7.3,70,6.2,83
2020-01-20T09:00,12.6,0.00,6.8,67,6.1,50
2020-01-20T10:00,11.6,0.00,6.7,72,7.2,84
2020-01-20T11:00,12.6,0.00,6.1,65,4.2,200
2020-01-20T12:00,11.0,0.00,6.8,75,6.1,225
2020-01-20T13:00,11.0,0.00,6.6,74,5.3,332
2020-01-20T14:00,11.1,0.00,6.2,72,6.5,199
2020-01-20T15:00,9.4,0.00,6.7,83,6.2,263
2020-01-20T16:00,11.1,0.00,6.7,75,3.9,326
2020-01-20T17:00,12.4,0.00,7.7,73,4.6,108
2020-01-20T18:00,13.8,0.00,8.3,69,5.1,129
2020-01-20T19:00,14.6,0.00,9.5,71,4.5,61
2020-01-20T20:00,15.8,0.00,9.9,68,4.9,126
2020-01-20T21:00,16.1,0.00,10.7,70,8.3,162
2020-01-20T22:00,16.4,0.00,11.4,73,10.5,172
2020-01-20T23:00,15.9,0.00,11.2,74,9.0,164
2020-01-21T00:00,16.1,0.00,10.3,68,6.6,131
2020-01-21T01:00,14.9,0.00,11.3,79,5.0,159
2020-01-21T02:00,14.6,0.00,11.1,79,5.0,180
2020-01-21T03:00,13.7,0.00,11.7,88,6.1,208
2020-01-21T04:00,13.5,0.00,11.6,89,5.0,201
2020-01-21T05:00,12.1,0.00,11.0,93,6.8,205
2020-01-21T06:00,13.1,0.00,10.6,85,0.5,45
2020-01-21T07:00,12.9,0.00,10.6,86,2.6,146
2020-01-21T08:00,12.2,0.00,10.7,90,3.7,79
2020-01-21T09:00,12.4,0.10,10.1,86,9.1,83
2020-01-21T10:00,12.2,0.10,9.4,82,5.8,83
2020-01-21T11:00,12.1,0.00,9.4,83,4.3,90
2020-01-21T12:00,12.1,0.10,11.7,97,4.5,299
2020-01-21T13:00,12.1,0.00,11.6,97,4.1,322
2020-01-21T14:00,12.8,0.10,11.2,90,3.2,243
2020-01-21T15:00,11.9,0.00,11.3,96,3.6,135
2020-01-21T16:00,12.4,0.00,11.7,96,7.1,139
2020-01-21T17:00,13.3,0.00,11.5,89,6.1,130
2020-01-21T18:00,14.1,0.00,10.8,80,1.8,143
2020-01-21T19:00,14.9,0.00,10.2,73,3.8,139
2020-01-21T20:00,15.8,0.00,9.6,67,5.9,194
2020-01-21T21:00,16.0,0.20,9.1,64,7.9,210
2020-01-21T22:00,15.6,0.10,10.3,70,9.0,233
2020-01-21T23:00,15.2,0.00,10.6,74,7.1,229
2020-01-22T00:00,14.8,0.00,10.0,73,14.0,241
2020-01-22T01:00,13.6,0.00,9.8,77,10.1,264
2020-01-22T02:00,12.6,0.00,10.1,85,4.4,261
2020-01-22T03:00,11.9,0.00,10.1,88,4.8,257
2020-01-22T04:00,11.3,0.00,9.6,90,5.7,288
2020-01-22T05:00,10.8,0.00,9.2,90,5.8,300
2020-01-22T06:00,9.8,0.00,8.5,92,7.6,301
2020-01-22T07:00,10.0,0.00,8.2,89,5.8,292
2020-01-22T08:00,10.1,0.00,8.3,89,2.2,180
2020-01-22T09:00,8.2,0.00,7.7,96,5.6,105
2020-01-22T10:00,8.6,0.00,8.6,100,9.8,84
2020-01-22T11:00,9.1,0.00,8.8,98,7.6,87
2020-01-22T12:00,9.3,0.00,8.6,96,5.2,25
2020-01-22T13:00,8.9,0.00,7.8,92,5.9,14
2020-01-22T14:00,8.8,0.00,7.2,90,3.6,45
2020-01-22T15:00,8.4,0.00,7.1,92,5.3,62
2020-01-22T16:00,8.8,0.00,7.9,94,9.8,54
2020-01-22T17:00,10.4,0.00,8.3,87,8.5,62
2020-01-22T18:00,12.1,0.00,8.6,79,8.6,92
2020-01-22T19:00,13.8,0.00,8.9,73,7.9,93
2020-01-22T20:00,15.3,0.00,9.1,66,4.2,121
2020-01-22T21:00,16.3,0.00,9.6,65,4.0,180
2020-01-22T22:00,16.9,0.00,10.2,65,4.6,198
2020-01-22T23:00,16.8,0.00,10.6,67,3.4,212
2020-01-23T00:00,17.5,0.00,11.1,66,6.1,180
2020-01-23T01:00,15.4,0.00,11.8,79,6.8,180
2020-01-23T02:00,13.3,0.00,11.8,90,4.9,216
2020-01-23T03:00,12.1,0.00,10.9,93,7.1,294
2020-01-23T04:00,11.5,0.00,10.0,91,4.9,324
2020-01-23T05:00,12.1,0.00,9.9,87,2.3,18
2020-01-23T06:00,10.4,0.00,9.4,93,4.1,38
2020-01-23T07:00,9.8,0.00,9.0,95,5.1,45
2020-01-23T08:00,9.1,0.00,8.0,93,5.9,38
2020-01-23T09:00,8.9,0.00,7.2,90,7.0,35
2020-01-23T10:00,8.8,0.00,6.4,85,8.4,43
2020-01-23T11:00,9.5,0.00,5.7,77,7.4,39
2020-01-23T12:00,9.0,0.00,5.3,78,4.9,54
2020-01-23T13:00,9.9,0.00,4.8,71,4.2,31
2020-01-23T14:00,12.4,0.00,4.6,59,2.2,351
2020-01-23T15:00,13.1,0.00,4.7,57,3.7,331
2020-01-23T16:00,12.9,0.00,5.8,62,3.8,311
2020-01-23T17:00,14.5,0.00,6.3,58,2.2,261
2020-01-23T18:00,16.6,0.00,6.8,53,1.1,288
2020-01-23T19:00,19.1,0.00,7.6,47,1.1,270
2020-01-23T20:00,21.1,0.00,7.8,42,1.4,270
2020-01-23T21:00,22.4,0.00,7.8,39,2.8,230
2020-01-23T22:00,22.5,0.00,9.1,42,6.6,229
2020-01-23T23:00,21.1,0.00,10.4,51,9.9,237
2020-01-24T00:00,19.0,0.00,9.8,55,7.6,245
2020-01-24T01:00,16.1,0.00,12.1,77,3.1,201
2020-01-24T02:00,14.3,0.00,10.9,80,2.9,120
2020-01-24T03:00,13.2,0.00,10.4,83,6.5,93
2020-01-24T04:00,12.8,0.00,9.8,82,6.8,58
2020-01-24T05:00,12.4,0.00,9.1,80,5.8,30
2020-01-24T06:00,12.2,0.00,8.1,76,6.0,33
2020-01-24T07:00,11.4,0.00,7.3,76,8.9,43
2020-01-24T08:00,11.6,0.00,5.7,67,8.9,27
2020-01-24T09:00,12.0,0.00,4.0,58,6.9,351
2020-01-24T10:00,14.0,0.00,2.7,46,5.2,348
2020-01-24T11:00,14.4,0.00,1.8,42,4.2,20
2020-01-24T12:00,13.9,0.00,1.8,44,5.9,14
2020-01-24T13:00,13.9,0.00,1.6,43,8.4,80
2020-01-24T14:00,14.4,0.00,0.9,40,7.4,51
2020-01-24T15:00,14.6,0.00,0.8,39,5.0,21
2020-01-24T16:00,14.6,0.00,1.0,40,3.0,14
2020-01-24T17:00,15.4,0.00,3.0,43,1.8,90
2020-01-24T18:00,17.2,0.00,3.8,41,5.5,122
2020-01-24T19:00,18.6,0.00,3.8,37,5.2,124
2020-01-24T20:00,20.1,0.00,4.0,35,4.8,132
2020-01-24T21:00,21.6,0.00,5.7,35,8.9,166
2020-01-24T22:00,21.8,0.00,8.9,44,12.2,180
2020-01-24T23:00,20.5,0.00,10.4,52,11.3,189
2020-01-25T00:00,19.2,0.00,11.3,60,5.6,230
2020-01-25T01:00,16.9,0.00,11.1,69,5.9,223
2020-01-25T02:00,14.6,0.00,10.2,75,5.6,220
2020-01-25T03:00,13.3,0.00,10.4,82,4.7,113
2020-01-25T04:00,12.2,0.00,11.9,98,10.2,98
2020-01-25T05:00,11.4,0.00,11.4,100,9.0,90
2020-01-25T06:00,10.9,0.00,10.6,98,7.0,55
2020-01-25T07:00,10.2,0.00,9.2,94,8.5,54
2020-01-25T08:00,9.7,0.00,7.2,85,4.8,27
2020-01-25T09:00,9.6,0.00,5.6,76,4.8,13
2020-01-25T10:00,9.4,0.00,5.0,74,6.4,16
2020-01-25T11:00,10.2,0.00,5.3,71,6.0,327
2020-01-25T12:00,12.2,0.00,6.3,67,0.4,270
2020-01-25T13:00,11.9,0.00,6.3,69,2.9,180
2020-01-25T14:00,11.6,0.00,6.4,71,4.1,105
2020-01-25T15:00,8.6,0.00,5.6,82,9.4,88
2020-01-25T16:00,11.3,0.00,8.1,81,3.4,32
2020-01-25T17:00,13.1,0.00,7.0,66,1.1,18
2020-01-25T18:00,15.3,0.00,7.2,58,5.4,110
2020-01-25T19:00,17.5,0.00,7.2,51,6.3,114
2020-01-25T20:00,19.2,0.00,8.4,49,2.5,180
2020-01-25T21:00,20.6,0.00,9.3,48,3.3,221
2020-01-25T22:00,21.4,0.00,10.2,49,6.9,219
2020-01-25T23:00,20.7,0.00,12.1,58,9.2,219
2020-01-26T00:00,19.3,0.00,11.8,62,9.7,228
2020-01-26T01:00,16.3,0.00,12.8,80,9.8,246
2020-01-26T02:00,14.1,0.00,11.9,87,4.5,241
2020-01-26T03:00,12.7,0.00,11.3,91,3.4,198
2020-01-26T04:00,12.4,0.00,11.0,91,3.7,169
2020-01-26T05:00,11.4,0.00,10.9,97,4.5,104
2020-01-26T06:00,10.4,0.00,10.3,99,7.7,101
2020-01-26T07:00,12.3,0.00,11.4,95,4.7,99
2020-01-26T08:00,11.7,0.00,11.1,96,4.7,94
2020-01-26T09:00,10.9,0.00,10.6,98,4.7,90
2020-01-26T10:00,10.4,0.00,10.3,100,4.3,95
2020-01-26T11:00,9.6,0.00,9.6,100,4.8,77
2020-01-26T12:00,10.1,0.00,10.0,99,4.2,110
2020-01-26T13:00,10.6,0.00,10.6,100,5.3,118
2020-01-26T14:00,11.1,0.00,11.1,100,4.3,132
2020-01-26T15:00,11.2,0.00,11.1,100,1.8,101
2020-01-26T16:00,11.5,0.00,11.3,99,1.1,270
2020-01-26T17:00,12.0,0.00,11.4,96,1.1,90
2020-01-26T18:00,12.4,0.00,11.2,92,1.1,90
2020-01-26T19:00,13.4,0.00,11.1,86,1.1,270
2020-01-26T20:00,15.2,0.00,11.4,78,1.4,180
2020-01-26T21:00,16.6,0.00,11.4,71,3.4,198
2020-01-26T22:00,17.1,0.00,11.1,67,2.7,203
2020-01-26T23:00,17.0,0.00,11.0,68,6.7,196
2020-01-27T00:00,15.9,0.00,10.7,71,8.1,225
2020-01-27T01:00,14.1,0.00,11.0,81,7.4,241
2020-01-27T02:00,12.6,0.00,11.1,91,3.3,221
2020-01-27T03:00,11.6,0.00,10.8,95,8.7,204
2020-01-27T04:00,10.8,0.00,10.2,96,5.2,196
2020-01-27T05:00,11.0,0.00,10.4,96,6.0,115
2020-01-27T06:00,10.4,0.00,10.4,100,15.5,94
2020-01-27T07:00,9.6,0.00,9.4,99,11.0,71
2020-01-27T08:00,9.7,0.00,8.8,94,6.3,66
2020-01-27T09:00,9.8,0.00,8.2,90,5.2,56
2020-01-27T10:00,9.7,0.00,8.3,91,7.9,74
2020-01-27T11:00,8.6,0.00,7.8,95,8.2,75
2020-01-27T12:00,10.4,0.00,8.5,88,5.0,69
2020-01-27T13:00,9.8,0.00,9.1,96,14.5,84
2020-01-27T14:00,9.1,0.00,8.6,97,6.5,56
2020-01-27T15:00,8.8,0.00,7.4,92,5.4,48
2020-01-27T16:00,9.6,0.00,7.3,86,4.2,59
2020-01-27T17:00,12.8,0.00,8.4,75,2.4,153
2020-01-27T18:00,16.1,0.00,7.8,58,2.1,211
2020-01-27T19:00,18.6,0.00,7.9,50,5.4,127
2020-01-27T20:00,19.5,0.00,8.4,48,11.4,152
2020-01-27T21:00,20.5,0.00,6.5,40,9.8,163
2020-01-27T22:00,22.0,0.00,5.3,34,9.0,164
2020-01-27T23:00,22.4,0.00,7.6,39,13.0,175
2020-01-28T00:00,20.7,0.00,11.4,55,11.3,211
2020-01-28T01:00,18.0,0.00,14.1,78,3.6,135
2020-01-28T02:00,16.2,0.00,11.6,74,6.0,25
2020-01-28T03:00,15.7,0.00,6.7,55,9.8,352
2020-01-28T04:00,13.8,0.00,5.0,55,8.4,353
2020-01-28T05:00,13.1,0.00,4.3,55,9.0,355
2020-01-28T06:00,12.1,0.00,4.4,59,7.6,5
2020-01-28T07:00,11.1,0.00,4.5,64,6.2,7
2020-01-28T08:00,10.4,0.00,4.2,66,4.9,17
2020-01-28T09:00,10.0,0.00,4.2,67,5.3,28
2020-01-28T10:00,9.2,0.00,4.3,72,5.9,38
2020-01-28T11:00,8.9,0.00,4.2,73,6.3,59
2020-01-28T12:00,9.1,0.00,3.3,67,6.9,9
2020-01-28T13:00,9.1,0.00,2.8,64,6.6,49
2020-01-28T14:00,8.9,0.00,2.5,64,6.7,36
2020-01-28T15:00,7.8,0.00,2.5,69,5.1,356
2020-01-28T16:00,11.2,0.00,3.0,57,3.3,347
2020-01-28T17:00,15.8,0.00,3.2,43,4.9,107
2020-01-28T18:00,18.5,0.00,3.6,37,6.1,130
2020-01-28T19:00,20.8,0.00,3.5,32,6.1,152
2020-01-28T20:00,22.5,0.00,3.7,29,7.8,167
2020-01-28T21:00,23.9,0.00,4.2,28,9.4,187
2020-01-28T22:00,24.0,0.00,5.9,31,14.0,203
2020-01-28T23:00,22.2,0.00,5.3,33,18.6,223
2020-01-29T00:00,19.9,0.00,2.3,31,12.0,226
2020-01-29T01:00,18.1,0.00,2.3,35,7.2,217
2020-01-29T02:00,16.5,0.00,3.5,42,7.2,264
2020-01-29T03:00,15.6,0.00,2.3,41,7.6,329
2020-01-29T04:00,14.1,0.00,0.6,40,8.9,333
2020-01-29T05:00,12.9,0.00,-0.4,40,8.1,339
2020-01-29T06:00,12.1,0.00,-1.8,38,8.3,342
2020-01-29T07:00,10.2,0.00,0.2,50,9.4,358
2020-01-29T08:00,9.8,0.00,-0.5,49,6.8,3
2020-01-29T09:00,10.0,0.00,-1.5,45,9.6,326
2020-01-29T10:00,9.1,0.00,0.5,55,11.0,328
2020-01-29T11:00,8.8,0.00,0.2,55,9.2,349
2020-01-29T12:00,10.5,0.00,-0.1,48,12.9,342
2020-01-29T13:00,10.2,0.00,0.3,50,10.0,345
2020-01-29T14:00,8.6,0.00,1.1,59,7.2,6
2020-01-29T15:00,8.3,0.00,1.4,62,7.1,60
2020-01-29T16:00,10.4,0.00,2.7,59,6.9,81
2020-01-29T17:00,13.4,0.00,4.3,54,5.5,148
2020-01-29T18:00,17.5,0.00,3.8,40,9.9,260
2020-01-29T19:00,22.0,0.00,0.1,23,12.0,309
2020-01-29T20:00,23.0,0.00,-4.7,15,13.0,3
2020-01-29T21:00,22.8,0.00,-3.5,17,5.4,42
2020-01-29T22:00,22.9,0.00,-3.8,17,2.1,59
2020-01-29T23:00,23.0,0.00,-6.8,13,2.9,330
2020-01-30T00:00,23.6,0.00,-7.6,12,3.9,56
2020-01-30T01:00,21.2,0.00,1.3,27,5.8,120
2020-01-30T02:00,20.5,0.00,-2.3,21,4.4,215
2020-01-30T03:00,15.9,0.00,1.5,38,9.7,301
2020-01-30T04:00,15.3,0.00,-1.2,32,7.7,332
2020-01-30T05:00,14.3,0.00,-3.0,30,8.2,331
2020-01-30T06:00,13.9,0.00,-4.8,27,10.6,332
2020-01-30T07:00,12.6,0.00,-6.2,27,12.0,344
2020-01-30T08:00,11.6,0.00,-7.0,27,12.4,350
2020-01-30T09:00,10.8,0.00,-6.6,29,11.2,356
2020-01-30T10:00,9.2,0.00,-5.7,34,9.1,7
2020-01-30T11:00,9.8,0.00,-6.2,32,12.6,357
2020-01-30T12:00,8.1,0.00,-5.6,37,7.3,20
2020-01-30T13:00,8.2,0.00,-4.2,41,8.6,75
2020-01-30T14:00,7.7,0.00,-2.5,48,8.2,52
2020-01-30T15:00,7.8,0.00,-4.0,43,7.8,13
2020-01-30T16:00,11.9,0.00,-6.2,28,4.9,17
2020-01-30T17:00,15.4,0.00,-6.2,22,7.1,60
2020-01-30T18:00,18.4,0.00,-7.2,17,5.5,67
2020-01-30T19:00,20.5,0.00,-9.6,12,3.2,63
2020-01-30T20:00,22.2,0.00,-10.7,10,4.7,94
2020-01-30T21:00,23.3,0.00,-10.8,9,5.8,120
2020-01-30T22:00,23.8,0.00,-9.1,11,7.2,174
2020-01-30T23:00,22.5,0.00,-4.6,16,9.7,225
2020-01-31T00:00,20.8,0.00,-3.4,19,9.4,274
2020-01-31T01:00,19.2,0.00,-3.8,21,6.5,276
2020-01-31T02:00,16.9,0.00,-2.2,27,4.7,270
2020-01-31T03:00,17.1,0.00,-2.2,27,0.7,90
2020-01-31T04:00,16.5,0.00,-1.5,29,4.5,76
2020-01-31T05:00,13.9,0.00,-0.6,37,4.3,24
2020-01-31T06:00,12.4,0.00,-0.6,41,5.2,25
2020-01-31T07:00,11.2,0.00,-0.3,45,4.6,45
2020-01-31T08:00,11.2,0.00,-0.4,45,2.4,27
2020-01-31T09:00,10.0,0.00,-0.1,50,6.6,41
2020-01-31T10:00,12.7,0.00,-0.3,41,4.9,36
2020-01-31T11:00,14.6,0.00,-0.9,34,3.8,41
2020-01-31T12:00,16.7,0.00,-1.8,28,2.2,351
2020-01-31T13:00,9.3,0.00,-0.1,52,4.8,27
2020-01-31T14:00,9.2,0.00,0.2,53,9.7,59
2020-01-31T15:00,10.1,0.00,0.2,50,7.9,39
2020-01-31T16:00,12.8,0.00,0.7,44,4.1,15
2020-01-31T17:00,17.5,0.00,0.3,31,3.9,56
2020-01-31T18:00,20.5,0.00,-0.6,24,3.5,66
2020-01-31T19:00,23.1,0.00,-1.5,19,2.7,67
2020-01-31T20:00,24.9,0.00,-2.5,16,2.3,72
2020-01-31T21:00,26.0,0.00,-2.5,15,3.2,153
2020-01-31T22:00,26.6,0.00,-2.2,15,3.3,193
2020-01-31T23:00,26.8,0.00,-1.4,16,7.1,246
2020-02-01T00:00,24.5,0.00,2.8,24,13.8,231
2020-02-01T01:00,21.5,0.00,5.5,35,12.0,224
2020-02-01T02:00,20.1,0.00,7.2,43,5.6,207
2020-02-01T03:00,17.2,0.00,6.6,50,4.9,54
2020-02-01T04:00,15.8,0.00,4.6,47,8.4,65
2020-02-01T05:00,14.6,0.00,1.7,42,4.7,32
2020-02-01T06:00,14.4,0.00,-1.8,33,4.8,27
2020-02-01T07:00,13.8,0.00,-2.8,32,5.8,30
2020-02-01T08:00,13.1,0.00,-3.0,32,4.8,13
2020-02-01T09:00,12.4,0.00,-2.8,34,6.2,7
2020-02-01T10:00,13.1,0.00,-2.7,33,5.8,22
2020-02-01T11:00,16.1,0.00,-2.7,28,6.1,45
2020-02-01T12:00,17.0,0.00,-2.2,27,3.8,73
2020-02-01T13:00,16.8,0.00,-1.8,28,4.3,85
2020-02-01T14:00,16.4,0.00,-1.4,30,4.8,63
2020-02-01T15:00,16.8,0.00,-1.4,29,2.9,360
2020-02-01T16:00,16.9,0.00,-1.6,28,0.8,27
2020-02-01T17:00,18.2,0.00,-1.5,26,1.1,180
2020-02-01T18:00,21.2,0.00,-2.2,21,1.1,198
2020-02-01T19:00,24.3,0.00,-3.2,16,1.6,153
2020-02-01T20:00,26.5,0.00,-3.3,14,3.5,156
2020-02-01T21:00,27.9,0.00,-3.3,13,3.6,186
2020-02-01T22:00,28.5,0.00,-3.5,12,4.2,211
2020-02-01T23:00,28.1,0.00,-2.3,14,7.1,221
2020-02-02T00:00,27.0,0.00,0.9,18,9.4,247
2020-02-02T01:00,23.9,0.00,3.7,27,10.0,255
2020-02-02T02:00,20.8,0.00,5.9,38,5.9,259
2020-02-02T03:00,20.6,0.00,7.1,41,2.2,351
2020-02-02T04:00,18.1,0.00,4.9,42,6.2,21
2020-02-02T05:00,16.4,0.00,2.2,39,5.6,27
2020-02-02T06:00,14.8,0.00,1.3,40,5.3,28
2020-02-02T07:00,14.4,0.00,1.5,42,6.8,25
2020-02-02T08:00,17.6,0.00,1.7,34,6.0,25
2020-02-02T09:00,17.5,0.00,1.5,34,5.7,18
2020-02-02T10:00,16.5,0.00,0.2,33,4.1,345
2020-02-02T11:00,15.8,0.00,-2.2,29,4.5,331
2020-02-02T12:00,16.8,0.00,-3.0,26,2.3,18
2020-02-02T13:00,16.8,0.00,-2.7,26,1.1,342
2020-02-02T14:00,17.1,0.00,-3.0,25,3.1,324
2020-02-02T15:00,14.9,0.00,-2.5,30,7.6,115
2020-02-02T16:00,14.1,0.00,-1.1,35,5.8,86
2020-02-02T17:00,17.0,0.00,-0.8,30,5.1,129
2020-02-02T18:00,18.7,0.00,3.3,36,8.4,130
2020-02-02T19:00,20.6,0.00,6.7,40,13.0,134
2020-02-02T20:00,22.4,0.00,6.5,36,14.8,151
2020-02-02T21:00,22.5,0.00,8.2,40,15.9,174
2020-02-02T22:00,21.1,0.00,10.8,52,15.7,200
2020-02-02T23:00,20.0,0.00,10.6,55,11.6,185
2020-02-03T00:00,18.5,0.00,11.6,64,12.5,168
2020-02-03T01:00,16.1,0.00,11.8,76,15.5,177
2020-02-03T02:00,14.2,0.00,11.9,86,14.6,190
2020-02-03T03:00,14.0,0.00,11.5,85,9.7,182
2020-02-03T04:00,14.0,0.10,10.9,82,5.4,98
2020-02-03T05:00,13.8,0.20,10.6,81,9.5,143
2020-02-03T06:00,13.6,0.00,10.4,81,4.6,252
2020-02-03T07:00,12.9,0.00,-0.2,40,20.2,311
2020-02-03T08:00,12.8,0.00,-5.4,28,22.5,320
2020-02-03T09:00,11.7,0.00,-9.4,22,28.8,326
2020-02-03T10:00,10.5,0.00,-9.4,24,29.2,322
2020-02-03T11:00,9.9,0.00,-8.4,27,24.1,321
2020-02-03T12:00,10.4,0.00,-7.9,27,27.2,332
2020-02-03T13:00,10.9,0.00,-13.3,17,28.3,334
2020-02-03T14:00,10.5,0.00,-12.4,19,37.4,336
2020-02-03T15:00,9.1,0.00,-9.1,27,37.0,325
2020-02-03T16:00,10.1,0.00,-8.2,27,35.3,328
2020-02-03T17:00,11.0,0.00,-7.3,27,34.2,323
2020-02-03T18:00,13.3,0.00,-14.1,14,33.0,333
2020-02-03T19:00,15.2,0.00,-17.6,9,29.6,344
2020-02-03T20:00,16.5,0.00,-18.1,8,24.4,352
2020-02-03T21:00,17.1,0.00,-19.0,7,22.5,353
2020-02-03T22:00,17.3,0.00,-19.3,7,21.1,352
2020-02-03T23:00,16.8,0.00,-18.5,8,22.2,352
2020-02-04T00:00,15.9,0.00,-16.2,10,20.4,8
2020-02-04T01:00,14.6,0.00,-16.2,10,14.8,360
2020-02-04T02:00,12.6,0.00,-15.8,12,8.4,340
2020-02-04T03:00,11.0,0.00,-13.6,16,15.3,300
2020-02-04T04:00,10.1,0.00,-11.8,20,16.9,304
2020-02-04T05:00,9.2,0.00,-11.3,22,6.9,313
2020-02-04T06:00,7.9,0.00,-11.9,23,5.8,30
2020-02-04T07:00,8.6,0.00,-13.0,20,5.9,79
2020-02-04T08:00,6.2,0.00,-13.1,24,5.1,321
2020-02-04T09:00,4.8,0.00,-15.6,21,8.2,311
2020-02-04T10:00,4.3,0.00,-18.4,17,10.5,311
2020-02-04T11:00,3.8,0.00,-19.1,17,9.8,332
2020-02-04T12:00,6.4,0.00,-17.9,16,9.2,249
2020-02-04T13:00,5.7,0.00,-18.1,16,4.7,23
2020-02-04T14:00,6.2,0.00,-17.9,16,2.8,50
2020-02-04T15:00,4.2,0.00,-18.2,18,10.3,331
2020-02-04T16:00,6.6,0.00,-19.8,13,7.6,5
2020-02-04T17:00,9.0,0.00,-19.6,11,3.9,158
2020-02-04T18:00,10.8,0.00,-18.8,11,10.5,202
2020-02-04T19:00,12.4,0.00,-18.9,10,14.3,208
2020-02-04T20:00,13.7,0.00,-19.0,9,14.1,212
2020-02-04T21:00,14.8,0.00,-19.4,8,15.0,215
2020-02-04T22:00,15.7,0.00,-19.4,7,14.4,217
2020-02-04T23:00,15.6,0.00,-16.9,9,16.4,220
2020-02-05T00:00,14.3,0.00,-12.6,14,20.7,219
2020-02-05T01:00,12.7,0.00,-10.2,19,18.6,216
2020-02-05T02:00,11.3,0.00,-9.3,23,9.3,208
2020-02-05T03:00,11.6,0.00,-9.0,23,2.2,81
2020-02-05T04:00,8.6,0.00,-9.6,27,5.5,67
2020-02-05T05:00,6.6,0.00,-10.6,28,5.4,48
2020-02-05T06:00,5.2,0.00,-11.1,30,5.4,53
2020-02-05T07:00,4.8,0.00,-12.2,28,3.8,17
2020-02-05T08:00,4.0,0.00,-13.0,28,3.6,360
2020-02-05T09:00,3.2,0.00,-13.1,29,3.3,6
2020-02-05T10:00,2.2,0.00,-12.7,32,4.3,5
2020-02-05T11:00,2.0,0.00,-12.2,34,6.4,43
2020-02-05T12:00,3.2,0.00,-11.4,34,7.4,51
2020-02-05T13:00,6.7,0.00,-11.9,25,3.4,18
2020-02-05T14:00,7.5,0.00,-12.9,22,4.2,290
2020-02-05T15:00,7.2,0.00,-13.4,22,1.8,281
2020-02-05T16:00,7.2,0.00,-11.8,25,1.9,112
2020-02-05T17:00,9.2,0.00,-12.9,20,5.2,124
2020-02-05T18:00,12.0,0.00,-13.4,16,5.1,135
2020-02-05T19:00,14.0,0.00,-13.1,14,3.4,162
2020-02-05T20:00,15.6,0.00,-13.9,12,1.8,180
2020-02-05T21:00,16.9,0.00,-14.7,10,3.4,212
2020-02-05T22:00,17.5,0.00,-13.0,11,10.7,222
2020-02-05T23:00,16.8,0.00,-7.1,19,13.9,239
2020-02-06T00:00,15.9,0.00,-4.2,25,10.2,231
2020-02-06T01:00,14.1,0.00,-1.5,34,12.1,240
2020-02-06T02:00,12.2,0.00,0.6,45,10.0,232
2020-02-06T03:00,11.0,0.00,1.8,53,3.7,241
2020-02-06T04:00,9.9,0.00,1.8,57,4.6,342
2020-02-06T05:00,9.1,0.00,0.8,56,3.5,24
2020-02-06T06:00,8.9,0.00,-0.4,52,5.6,75
2020-02-06T07:00,8.1,0.00,-1.6,50,6.3,66
2020-02-06T08:00,7.5,0.00,-2.2,50,6.0,57
2020-02-06T09:00,6.6,0.00,-2.2,53,7.9,66
2020-02-06T10:00,6.6,0.00,-2.2,54,6.6,81
2020-02-06T11:00,6.2,0.00,-1.9,56,8.0,80
2020-02-06T12:00,5.8,0.00,-1.5,60,9.5,81
2020-02-06T13:00,5.7,0.00,-2.0,58,10.0,69
2020-02-06T14:00,5.7,0.00,-2.3,56,7.9,51
2020-02-06T15:00,5.9,0.00,-2.6,54,8.4,43
2020-02-06T16:00,8.6,0.00,-2.7,45,8.7,42
2020-02-06T17:00,11.5,0.00,-2.0,39,6.3,66
2020-02-06T18:00,13.4,0.00,-2.4,33,3.6,84
2020-02-06T19:00,15.2,0.00,-4.0,26,2.3,141
2020-02-06T20:00,16.9,0.00,-4.0,24,3.6,180
2020-02-06T21:00,18.2,0.00,-3.3,23,5.5,203
2020-02-06T22:00,19.0,0.00,-1.8,24,9.2,222
2020-02-06T23:00,18.4,0.00,1.4,32,13.6,230
2020-02-07T00:00,17.3,0.00,2.2,36,13.2,225
